trial,p,M,C,nguesses,prob
42,0.1,32,4,2,0.888
43,0.1,32,4,2,0.894
44,0.1,32,4,2,0.9
45,0.1,32,4,2,0.905
46,0.1,32,4,2,0.911
47,0.1,32,4,2,0.915
48,0.1,32,4,2,0.921
49,0.1,32,4,2,0.926
50,0.1,32,4,2,0.932
51,0.1,32,4,2,0.936
52,0.1,32,4,2,0.9390000000000001
53,0.1,32,4,2,0.9460000000000001
54,0.1,32,4,2,0.9470000000000001
55,0.1,32,4,2,0.9510000000000001
56,0.1,32,4,2,0.953
57,0.1,32,4,2,0.953
58,0.1,32,4,2,0.956
59,0.1,32,4,2,0.961
60,0.1,32,4,2,0.962
61,0.1,32,4,2,0.966
62,0.1,32,4,2,0.97
63,0.1,32,4,2,0.97
64,0.1,32,4,2,0.973
65,0.1,32,4,2,0.973
66,0.1,32,4,2,0.975
67,0.1,32,4,2,0.977
68,0.1,32,4,2,0.978
69,0.1,32,4,2,0.98
70,0.1,32,4,2,0.981
71,0.1,32,4,2,0.982
72,0.1,32,4,2,0.984
73,0.1,32,4,2,0.987
74,0.1,32,4,2,0.989
75,0.1,32,4,2,0.989
76,0.1,32,4,2,0.99
77,0.1,32,4,2,0.991
78,0.1,32,4,2,0.991
79,0.1,32,4,2,0.991
80,0.1,32,4,2,0.991
81,0.1,32,4,2,0.992
82,0.1,32,4,2,0.993
83,0.1,32,4,2,0.993
84,0.1,32,4,2,0.993
85,0.1,32,4,2,0.993
86,0.1,32,4,2,0.993
87,0.1,32,4,2,0.993
88,0.1,32,4,2,0.994
89,0.1,32,4,2,0.995
90,0.1,32,4,2,0.995
91,0.1,32,4,2,0.996
92,0.1,32,4,2,0.996
93,0.1,32,4,2,0.996
94,0.1,32,4,2,0.998
95,0.1,32,4,2,0.998
96,0.1,32,4,2,1
97,0.1,32,4,2,1
98,0.1,32,4,2,1
99,0.1,32,4,2,1
100,0.1,32,4,2,1
1,0.2,32,4,2,0
2,0.2,32,4,2,0.073
3,0.2,32,4,2,0.158
4,0.2,32,4,2,0.235
5,0.2,32,4,2,0.306
6,0.2,32,4,2,0.373
7,0.2,32,4,2,0.431
8,0.2,32,4,2,0.478
9,0.2,32,4,2,0.536
10,0.2,32,4,2,0.576
11,0.2,32,4,2,0.621
12,0.2,32,4,2,0.66
13,0.2,32,4,2,0.683
14,0.2,32,4,2,0.713
15,0.2,32,4,2,0.737
16,0.2,32,4,2,0.751
17,0.2,32,4,2,0.786
18,0.2,32,4,2,0.8160000000000001
19,0.2,32,4,2,0.831
20,0.2,32,4,2,0.849
21,0.2,32,4,2,0.865
22,0.2,32,4,2,0.875
23,0.2,32,4,2,0.889
24,0.2,32,4,2,0.896
25,0.2,32,4,2,0.902
26,0.2,32,4,2,0.909
27,0.2,32,4,2,0.915
28,0.2,32,4,2,0.922
29,0.2,32,4,2,0.932
30,0.2,32,4,2,0.9380000000000001
31,0.2,32,4,2,0.945
32,0.2,32,4,2,0.952
33,0.2,32,4,2,0.958
34,0.2,32,4,2,0.963
35,0.2,32,4,2,0.968
36,0.2,32,4,2,0.97
37,0.2,32,4,2,0.972
38,0.2,32,4,2,0.973
39,0.2,32,4,2,0.977
40,0.2,32,4,2,0.978
41,0.2,32,4,2,0.979
42,0.2,32,4,2,0.983
43,0.2,32,4,2,0.987
44,0.2,32,4,2,0.988
45,0.2,32,4,2,0.988
46,0.2,32,4,2,0.99
47,0.2,32,4,2,0.99
48,0.2,32,4,2,0.991
49,0.2,32,4,2,0.993
50,0.2,32,4,2,0.995
51,0.2,32,4,2,0.995
52,0.2,32,4,2,0.995
53,0.2,32,4,2,0.995
54,0.2,32,4,2,0.996
55,0.2,32,4,2,0.996
56,0.2,32,4,2,0.997
57,0.2,32,4,2,0.997
58,0.2,32,4,2,0.998
59,0.2,32,4,2,0.998
60,0.2,32,4,2,0.998
61,0.2,32,4,2,0.998
62,0.2,32,4,2,0.998
63,0.2,32,4,2,0.998
64,0.2,32,4,2,0.998
65,0.2,32,4,2,0.998
66,0.2,32,4,2,0.998
67,0.2,32,4,2,0.998
68,0.2,32,4,2,0.998
69,0.2,32,4,2,0.998
70,0.2,32,4,2,0.998
71,0.2,32,4,2,0.998
72,0.2,32,4,2,0.998
73,0.2,32,4,2,0.998
74,0.2,32,4,2,0.998
75,0.2,32,4,2,0.998
76,0.2,32,4,2,0.998
77,0.2,32,4,2,1
78,0.2,32,4,2,1
79,0.2,32,4,2,1
80,0.2,32,4,2,1
81,0.2,32,4,2,1
82,0.2,32,4,2,1
83,0.2,32,4,2,1
84,0.2,32,4,2,1
85,0.2,32,4,2,1
86,0.2,32,4,2,1
87,0.2,32,4,2,1
88,0.2,32,4,2,1
89,0.2,32,4,2,1
90,0.2,32,4,2,1
91,0.2,32,4,2,1
92,0.2,32,4,2,1
93,0.2,32,4,2,1
94,0.2,32,4,2,1
95,0.2,32,4,2,1
96,0.2,32,4,2,1
97,0.2,32,4,2,1
98,0.2,32,4,2,1
99,0.2,32,4,2,1
100,0.2,32,4,2,1
1,0.3,32,4,2,0
2,0.3,32,4,2,0.104
3,0.3,32,4,2,0.22699999999999998
4,0.3,32,4,2,0.33999999999999997
5,0.3,32,4,2,0.429
6,0.3,32,4,2,0.517
7,0.3,32,4,2,0.595
8,0.3,32,4,2,0.654
9,0.3,32,4,2,0.709
10,0.3,32,4,2,0.747
11,0.3,32,4,2,0.787
12,0.3,32,4,2,0.813
13,0.3,32,4,2,0.84
14,0.3,32,4,2,0.86
15,0.3,32,4,2,0.887
16,0.3,32,4,2,0.901
17,0.3,32,4,2,0.917
18,0.3,32,4,2,0.9299999999999999
19,0.3,32,4,2,0.938
20,0.3,32,4,2,0.946
21,0.3,32,4,2,0.949
22,0.3,32,4,2,0.953
23,0.3,32,4,2,0.961
24,0.3,32,4,2,0.968
25,0.3,32,4,2,0.973
26,0.3,32,4,2,0.977
27,0.3,32,4,2,0.979
28,0.3,32,4,2,0.984
29,0.3,32,4,2,0.986
30,0.3,32,4,2,0.986
31,0.3,32,4,2,0.988
32,0.3,32,4,2,0.988
33,0.3,32,4,2,0.988
34,0.3,32,4,2,0.991
35,0.3,32,4,2,0.992
36,0.3,32,4,2,0.993
37,0.3,32,4,2,0.995
38,0.3,32,4,2,0.995
39,0.3,32,4,2,0.995
40,0.3,32,4,2,0.995
41,0.3,32,4,2,0.996
42,0.3,32,4,2,0.996
43,0.3,32,4,2,0.998
44,0.3,32,4,2,0.998
45,0.3,32,4,2,0.998
46,0.3,32,4,2,0.999
47,0.3,32,4,2,0.999
48,0.3,32,4,2,0.999
49,0.3,32,4,2,0.999
50,0.3,32,4,2,0.999
51,0.3,32,4,2,0.999
52,0.3,32,4,2,0.999
53,0.3,32,4,2,0.999
54,0.3,32,4,2,0.999
55,0.3,32,4,2,0.999
56,0.3,32,4,2,0.999
57,0.3,32,4,2,0.999
58,0.3,32,4,2,0.999
59,0.3,32,4,2,0.999
60,0.3,32,4,2,0.999
61,0.3,32,4,2,1
62,0.3,32,4,2,1
63,0.3,32,4,2,1
64,0.3,32,4,2,1
65,0.3,32,4,2,1
66,0.3,32,4,2,1
67,0.3,32,4,2,1
68,0.3,32,4,2,1
69,0.3,32,4,2,1
70,0.3,32,4,2,1
71,0.3,32,4,2,1
72,0.3,32,4,2,1
73,0.3,32,4,2,1
74,0.3,32,4,2,1
75,0.3,32,4,2,1
76,0.3,32,4,2,1
77,0.3,32,4,2,1
78,0.3,32,4,2,1
79,0.3,32,4,2,1
80,0.3,32,4,2,1
81,0.3,32,4,2,1
82,0.3,32,4,2,1
83,0.3,32,4,2,1
84,0.3,32,4,2,1
85,0.3,32,4,2,1
86,0.3,32,4,2,1
87,0.3,32,4,2,1
88,0.3,32,4,2,1
89,0.3,32,4,2,1
90,0.3,32,4,2,1
91,0.3,32,4,2,1
92,0.3,32,4,2,1
93,0.3,32,4,2,1
94,0.3,32,4,2,1
95,0.3,32,4,2,1
96,0.3,32,4,2,1
97,0.3,32,4,2,1
98,0.3,32,4,2,1
99,0.3,32,4,2,1
100,0.3,32,4,2,1
1,0.4,32,4,2,0
2,0.4,32,4,2,0.127
3,0.4,32,4,2,0.301
4,0.4,32,4,2,0.44499999999999995
5,0.4,32,4,2,0.5609999999999999
6,0.4,32,4,2,0.637
7,0.4,32,4,2,0.724
8,0.4,32,4,2,0.782
9,0.4,32,4,2,0.825
10,0.4,32,4,2,0.855
11,0.4,32,4,2,0.886
12,0.4,32,4,2,0.9099999999999999
13,0.4,32,4,2,0.9249999999999999
14,0.4,32,4,2,0.9309999999999999
15,0.4,32,4,2,0.943
16,0.4,32,4,2,0.957
17,0.4,32,4,2,0.965
18,0.4,32,4,2,0.973
19,0.4,32,4,2,0.982
20,0.4,32,4,2,0.985
21,0.4,32,4,2,0.987
22,0.4,32,4,2,0.992
23,0.4,32,4,2,0.994
24,0.4,32,4,2,0.994
25,0.4,32,4,2,0.996
26,0.4,32,4,2,0.997
27,0.4,32,4,2,0.997
28,0.4,32,4,2,0.997
29,0.4,32,4,2,0.998
30,0.4,32,4,2,0.998
31,0.4,32,4,2,0.998
32,0.4,32,4,2,0.998
33,0.4,32,4,2,0.999
34,0.4,32,4,2,0.999
35,0.4,32,4,2,0.999
36,0.4,32,4,2,0.999
37,0.4,32,4,2,0.999
38,0.4,32,4,2,0.999
39,0.4,32,4,2,0.999
40,0.4,32,4,2,0.999
41,0.4,32,4,2,0.999
42,0.4,32,4,2,0.999
43,0.4,32,4,2,1
44,0.4,32,4,2,1
45,0.4,32,4,2,1
46,0.4,32,4,2,1
47,0.4,32,4,2,1
48,0.4,32,4,2,1
49,0.4,32,4,2,1
50,0.4,32,4,2,1
51,0.4,32,4,2,1
52,0.4,32,4,2,1
53,0.4,32,4,2,1
54,0.4,32,4,2,1
55,0.4,32,4,2,1
56,0.4,32,4,2,1
57,0.4,32,4,2,1
58,0.4,32,4,2,1
59,0.4,32,4,2,1
60,0.4,32,4,2,1
61,0.4,32,4,2,1
62,0.4,32,4,2,1
63,0.4,32,4,2,1
64,0.4,32,4,2,1
65,0.4,32,4,2,1
66,0.4,32,4,2,1
67,0.4,32,4,2,1
68,0.4,32,4,2,1
69,0.4,32,4,2,1
70,0.4,32,4,2,1
71,0.4,32,4,2,1
72,0.4,32,4,2,1
73,0.4,32,4,2,1
74,0.4,32,4,2,1
75,0.4,32,4,2,1
76,0.4,32,4,2,1
77,0.4,32,4,2,1
78,0.4,32,4,2,1
79,0.4,32,4,2,1
80,0.4,32,4,2,1
81,0.4,32,4,2,1
82,0.4,32,4,2,1
83,0.4,32,4,2,1
84,0.4,32,4,2,1
85,0.4,32,4,2,1
86,0.4,32,4,2,1
87,0.4,32,4,2,1
88,0.4,32,4,2,1
89,0.4,32,4,2,1
90,0.4,32,4,2,1
91,0.4,32,4,2,1
92,0.4,32,4,2,1
93,0.4,32,4,2,1
94,0.4,32,4,2,1
95,0.4,32,4,2,1
96,0.4,32,4,2,1
97,0.4,32,4,2,1
98,0.4,32,4,2,1
99,0.4,32,4,2,1
100,0.4,32,4,2,1
1,0.5,32,4,2,0
2,0.5,32,4,2,0.131
3,0.5,32,4,2,0.33899999999999997
4,0.5,32,4,2,0.492
5,0.5,32,4,2,0.611
6,0.5,32,4,2,0.702
7,0.5,32,4,2,0.785
8,0.5,32,4,2,0.838
9,0.5,32,4,2,0.882
10,0.5,32,4,2,0.915
11,0.5,32,4,2,0.9289999999999999
12,0.5,32,4,2,0.95
13,0.5,32,4,2,0.961
14,0.5,32,4,2,0.972
15,0.5,32,4,2,0.976
16,0.5,32,4,2,0.98
17,0.5,32,4,2,0.987
18,0.5,32,4,2,0.993
19,0.5,32,4,2,0.996
20,0.5,32,4,2,0.997
21,0.5,32,4,2,0.998
22,0.5,32,4,2,0.999
23,0.5,32,4,2,0.999
24,0.5,32,4,2,0.999
25,0.5,32,4,2,0.999
26,0.5,32,4,2,0.999
27,0.5,32,4,2,0.999
28,0.5,32,4,2,1
29,0.5,32,4,2,1
30,0.5,32,4,2,1
31,0.5,32,4,2,1
32,0.5,32,4,2,1
33,0.5,32,4,2,1
34,0.5,32,4,2,1
35,0.5,32,4,2,1
36,0.5,32,4,2,1
37,0.5,32,4,2,1
38,0.5,32,4,2,1
39,0.5,32,4,2,1
40,0.5,32,4,2,1
41,0.5,32,4,2,1
42,0.5,32,4,2,1
43,0.5,32,4,2,1
44,0.5,32,4,2,1
45,0.5,32,4,2,1
46,0.5,32,4,2,1
47,0.5,32,4,2,1
48,0.5,32,4,2,1
49,0.5,32,4,2,1
50,0.5,32,4,2,1
51,0.5,32,4,2,1
52,0.5,32,4,2,1
53,0.5,32,4,2,1
54,0.5,32,4,2,1
55,0.5,32,4,2,1
56,0.5,32,4,2,1
57,0.5,32,4,2,1
58,0.5,32,4,2,1
59,0.5,32,4,2,1
60,0.5,32,4,2,1
61,0.5,32,4,2,1
62,0.5,32,4,2,1
63,0.5,32,4,2,1
64,0.5,32,4,2,1
65,0.5,32,4,2,1
66,0.5,32,4,2,1
67,0.5,32,4,2,1
68,0.5,32,4,2,1
69,0.5,32,4,2,1
70,0.5,32,4,2,1
71,0.5,32,4,2,1
72,0.5,32,4,2,1
73,0.5,32,4,2,1
74,0.5,32,4,2,1
75,0.5,32,4,2,1
76,0.5,32,4,2,1
77,0.5,32,4,2,1
78,0.5,32,4,2,1
79,0.5,32,4,2,1
80,0.5,32,4,2,1
81,0.5,32,4,2,1
82,0.5,32,4,2,1
83,0.5,32,4,2,1
84,0.5,32,4,2,1
85,0.5,32,4,2,1
86,0.5,32,4,2,1
87,0.5,32,4,2,1
88,0.5,32,4,2,1
89,0.5,32,4,2,1
90,0.5,32,4,2,1
91,0.5,32,4,2,1
92,0.5,32,4,2,1
93,0.5,32,4,2,1
94,0.5,32,4,2,1
95,0.5,32,4,2,1
96,0.5,32,4,2,1
97,0.5,32,4,2,1
98,0.5,32,4,2,1
99,0.5,32,4,2,1
100,0.5,32,4,2,1
1,0.6,32,4,2,0
2,0.6,32,4,2,0.126
3,0.6,32,4,2,0.378
4,0.6,32,4,2,0.565
5,0.6,32,4,2,0.681
6,0.6,32,4,2,0.784
7,0.6,32,4,2,0.829
8,0.6,32,4,2,0.875
9,0.6,32,4,2,0.91
10,0.6,32,4,2,0.934
11,0.6,32,4,2,0.948
12,0.6,32,4,2,0.963
13,0.6,32,4,2,0.971
14,0.6,32,4,2,0.979
15,0.6,32,4,2,0.986
16,0.6,32,4,2,0.989
17,0.6,32,4,2,0.992
18,0.6,32,4,2,0.995
19,0.6,32,4,2,0.996
20,0.6,32,4,2,0.996
21,0.6,32,4,2,0.996
22,0.6,32,4,2,0.996
23,0.6,32,4,2,0.998
24,0.6,32,4,2,0.998
25,0.6,32,4,2,0.998
26,0.6,32,4,2,0.999
27,0.6,32,4,2,0.999
28,0.6,32,4,2,0.999
29,0.6,32,4,2,1
30,0.6,32,4,2,1
31,0.6,32,4,2,1
32,0.6,32,4,2,1
33,0.6,32,4,2,1
34,0.6,32,4,2,1
35,0.6,32,4,2,1
36,0.6,32,4,2,1
37,0.6,32,4,2,1
38,0.6,32,4,2,1
39,0.6,32,4,2,1
40,0.6,32,4,2,1
41,0.6,32,4,2,1
42,0.6,32,4,2,1
43,0.6,32,4,2,1
44,0.6,32,4,2,1
45,0.6,32,4,2,1
46,0.6,32,4,2,1
47,0.6,32,4,2,1
48,0.6,32,4,2,1
49,0.6,32,4,2,1
50,0.6,32,4,2,1
51,0.6,32,4,2,1
52,0.6,32,4,2,1
53,0.6,32,4,2,1
54,0.6,32,4,2,1
55,0.6,32,4,2,1
56,0.6,32,4,2,1
57,0.6,32,4,2,1
58,0.6,32,4,2,1
59,0.6,32,4,2,1
60,0.6,32,4,2,1
61,0.6,32,4,2,1
62,0.6,32,4,2,1
63,0.6,32,4,2,1
64,0.6,32,4,2,1
65,0.6,32,4,2,1
66,0.6,32,4,2,1
67,0.6,32,4,2,1
68,0.6,32,4,2,1
69,0.6,32,4,2,1
70,0.6,32,4,2,1
71,0.6,32,4,2,1
72,0.6,32,4,2,1
73,0.6,32,4,2,1
74,0.6,32,4,2,1
75,0.6,32,4,2,1
76,0.6,32,4,2,1
77,0.6,32,4,2,1
78,0.6,32,4,2,1
79,0.6,32,4,2,1
80,0.6,32,4,2,1
81,0.6,32,4,2,1
82,0.6,32,4,2,1
83,0.6,32,4,2,1
84,0.6,32,4,2,1
85,0.6,32,4,2,1
86,0.6,32,4,2,1
87,0.6,32,4,2,1
88,0.6,32,4,2,1
89,0.6,32,4,2,1
90,0.6,32,4,2,1
91,0.6,32,4,2,1
92,0.6,32,4,2,1
93,0.6,32,4,2,1
94,0.6,32,4,2,1
95,0.6,32,4,2,1
96,0.6,32,4,2,1
97,0.6,32,4,2,1
98,0.6,32,4,2,1
99,0.6,32,4,2,1
100,0.6,32,4,2,1
1,0.7,32,4,2,0
2,0.7,32,4,2,0.103
3,0.7,32,4,2,0.378
4,0.7,32,4,2,0.5680000000000001
5,0.7,32,4,2,0.6950000000000001
6,0.7,32,4,2,0.793
7,0.7,32,4,2,0.863
8,0.7,32,4,2,0.891
9,0.7,32,4,2,0.928
10,0.7,32,4,2,0.9500000000000001
11,0.7,32,4,2,0.9670000000000001
12,0.7,32,4,2,0.979
13,0.7,32,4,2,0.987
14,0.7,32,4,2,0.995
15,0.7,32,4,2,0.996
16,0.7,32,4,2,0.998
17,0.7,32,4,2,0.998
18,0.7,32,4,2,0.999
19,0.7,32,4,2,0.999
20,0.7,32,4,2,0.999
21,0.7,32,4,2,1
22,0.7,32,4,2,1
23,0.7,32,4,2,1
24,0.7,32,4,2,1
25,0.7,32,4,2,1
26,0.7,32,4,2,1
27,0.7,32,4,2,1
28,0.7,32,4,2,1
29,0.7,32,4,2,1
30,0.7,32,4,2,1
31,0.7,32,4,2,1
32,0.7,32,4,2,1
33,0.7,32,4,2,1
34,0.7,32,4,2,1
35,0.7,32,4,2,1
36,0.7,32,4,2,1
37,0.7,32,4,2,1
38,0.7,32,4,2,1
39,0.7,32,4,2,1
40,0.7,32,4,2,1
41,0.7,32,4,2,1
42,0.7,32,4,2,1
43,0.7,32,4,2,1
44,0.7,32,4,2,1
45,0.7,32,4,2,1
46,0.7,32,4,2,1
47,0.7,32,4,2,1
48,0.7,32,4,2,1
49,0.7,32,4,2,1
50,0.7,32,4,2,1
51,0.7,32,4,2,1
52,0.7,32,4,2,1
53,0.7,32,4,2,1
54,0.7,32,4,2,1
55,0.7,32,4,2,1
56,0.7,32,4,2,1
57,0.7,32,4,2,1
58,0.7,32,4,2,1
59,0.7,32,4,2,1
60,0.7,32,4,2,1
61,0.7,32,4,2,1
62,0.7,32,4,2,1
63,0.7,32,4,2,1
64,0.7,32,4,2,1
65,0.7,32,4,2,1
66,0.7,32,4,2,1
67,0.7,32,4,2,1
68,0.7,32,4,2,1
69,0.7,32,4,2,1
70,0.7,32,4,2,1
71,0.7,32,4,2,1
72,0.7,32,4,2,1
73,0.7,32,4,2,1
74,0.7,32,4,2,1
75,0.7,32,4,2,1
76,0.7,32,4,2,1
77,0.7,32,4,2,1
78,0.7,32,4,2,1
79,0.7,32,4,2,1
80,0.7,32,4,2,1
81,0.7,32,4,2,1
82,0.7,32,4,2,1
83,0.7,32,4,2,1
84,0.7,32,4,2,1
85,0.7,32,4,2,1
86,0.7,32,4,2,1
87,0.7,32,4,2,1
88,0.7,32,4,2,1
89,0.7,32,4,2,1
90,0.7,32,4,2,1
91,0.7,32,4,2,1
92,0.7,32,4,2,1
93,0.7,32,4,2,1
94,0.7,32,4,2,1
95,0.7,32,4,2,1
96,0.7,32,4,2,1
97,0.7,32,4,2,1
98,0.7,32,4,2,1
99,0.7,32,4,2,1
100,0.7,32,4,2,1
1,0.8,32,4,2,0
2,0.8,32,4,2,0.072
3,0.8,32,4,2,0.377
4,0.8,32,4,2,0.596
5,0.8,32,4,2,0.739
6,0.8,32,4,2,0.835
7,0.8,32,4,2,0.888
8,0.8,32,4,2,0.9349999999999999
9,0.8,32,4,2,0.955
10,0.8,32,4,2,0.969
11,0.8,32,4,2,0.981
12,0.8,32,4,2,0.988
13,0.8,32,4,2,0.993
14,0.8,32,4,2,0.998
15,0.8,32,4,2,0.998
16,0.8,32,4,2,0.999
17,0.8,32,4,2,1
18,0.8,32,4,2,1
19,0.8,32,4,2,1
20,0.8,32,4,2,1
21,0.8,32,4,2,1
22,0.8,32,4,2,1
23,0.8,32,4,2,1
24,0.8,32,4,2,1
25,0.8,32,4,2,1
26,0.8,32,4,2,1
27,0.8,32,4,2,1
28,0.8,32,4,2,1
29,0.8,32,4,2,1
30,0.8,32,4,2,1
31,0.8,32,4,2,1
32,0.8,32,4,2,1
33,0.8,32,4,2,1
34,0.8,32,4,2,1
35,0.8,32,4,2,1
36,0.8,32,4,2,1
37,0.8,32,4,2,1
38,0.8,32,4,2,1
39,0.8,32,4,2,1
40,0.8,32,4,2,1
41,0.8,32,4,2,1
42,0.8,32,4,2,1
43,0.8,32,4,2,1
44,0.8,32,4,2,1
45,0.8,32,4,2,1
46,0.8,32,4,2,1
47,0.8,32,4,2,1
48,0.8,32,4,2,1
49,0.8,32,4,2,1
50,0.8,32,4,2,1
51,0.8,32,4,2,1
52,0.8,32,4,2,1
53,0.8,32,4,2,1
54,0.8,32,4,2,1
55,0.8,32,4,2,1
56,0.8,32,4,2,1
57,0.8,32,4,2,1
58,0.8,32,4,2,1
59,0.8,32,4,2,1
60,0.8,32,4,2,1
61,0.8,32,4,2,1
62,0.8,32,4,2,1
63,0.8,32,4,2,1
64,0.8,32,4,2,1
65,0.8,32,4,2,1
66,0.8,32,4,2,1
67,0.8,32,4,2,1
68,0.8,32,4,2,1
69,0.8,32,4,2,1
70,0.8,32,4,2,1
71,0.8,32,4,2,1
72,0.8,32,4,2,1
73,0.8,32,4,2,1
74,0.8,32,4,2,1
75,0.8,32,4,2,1
76,0.8,32,4,2,1
77,0.8,32,4,2,1
78,0.8,32,4,2,1
79,0.8,32,4,2,1
80,0.8,32,4,2,1
81,0.8,32,4,2,1
82,0.8,32,4,2,1
83,0.8,32,4,2,1
84,0.8,32,4,2,1
85,0.8,32,4,2,1
86,0.8,32,4,2,1
87,0.8,32,4,2,1
88,0.8,32,4,2,1
89,0.8,32,4,2,1
90,0.8,32,4,2,1
91,0.8,32,4,2,1
92,0.8,32,4,2,1
93,0.8,32,4,2,1
94,0.8,32,4,2,1
95,0.8,32,4,2,1
96,0.8,32,4,2,1
97,0.8,32,4,2,1
98,0.8,32,4,2,1
99,0.8,32,4,2,1
100,0.8,32,4,2,1
1,0.9,32,4,2,0
2,0.9,32,4,2,0.051
3,0.9,32,4,2,0.429
4,0.9,32,4,2,0.648
5,0.9,32,4,2,0.78
6,0.9,32,4,2,0.856
7,0.9,32,4,2,0.914
8,0.9,32,4,2,0.9490000000000001
9,0.9,32,4,2,0.973
10,0.9,32,4,2,0.98
11,0.9,32,4,2,0.988
12,0.9,32,4,2,0.994
13,0.9,32,4,2,0.995
14,0.9,32,4,2,0.996
15,0.9,32,4,2,0.999
16,0.9,32,4,2,1
17,0.9,32,4,2,1
18,0.9,32,4,2,1
19,0.9,32,4,2,1
20,0.9,32,4,2,1
21,0.9,32,4,2,1
22,0.9,32,4,2,1
23,0.9,32,4,2,1
24,0.9,32,4,2,1
25,0.9,32,4,2,1
26,0.9,32,4,2,1
27,0.9,32,4,2,1
28,0.9,32,4,2,1
29,0.9,32,4,2,1
30,0.9,32,4,2,1
31,0.9,32,4,2,1
32,0.9,32,4,2,1
33,0.9,32,4,2,1
34,0.9,32,4,2,1
35,0.9,32,4,2,1
36,0.9,32,4,2,1
37,0.9,32,4,2,1
38,0.9,32,4,2,1
39,0.9,32,4,2,1
40,0.9,32,4,2,1
41,0.9,32,4,2,1
42,0.9,32,4,2,1
43,0.9,32,4,2,1
44,0.9,32,4,2,1
45,0.9,32,4,2,1
46,0.9,32,4,2,1
47,0.9,32,4,2,1
48,0.9,32,4,2,1
49,0.9,32,4,2,1
50,0.9,32,4,2,1
51,0.9,32,4,2,1
52,0.9,32,4,2,1
53,0.9,32,4,2,1
54,0.9,32,4,2,1
55,0.9,32,4,2,1
56,0.9,32,4,2,1
57,0.9,32,4,2,1
58,0.9,32,4,2,1
59,0.9,32,4,2,1
60,0.9,32,4,2,1
61,0.9,32,4,2,1
62,0.9,32,4,2,1
63,0.9,32,4,2,1
64,0.9,32,4,2,1
65,0.9,32,4,2,1
66,0.9,32,4,2,1
67,0.9,32,4,2,1
68,0.9,32,4,2,1
69,0.9,32,4,2,1
70,0.9,32,4,2,1
71,0.9,32,4,2,1
72,0.9,32,4,2,1
73,0.9,32,4,2,1
74,0.9,32,4,2,1
75,0.9,32,4,2,1
76,0.9,32,4,2,1
77,0.9,32,4,2,1
78,0.9,32,4,2,1
79,0.9,32,4,2,1
80,0.9,32,4,2,1
81,0.9,32,4,2,1
82,0.9,32,4,2,1
83,0.9,32,4,2,1
84,0.9,32,4,2,1
85,0.9,32,4,2,1
86,0.9,32,4,2,1
87,0.9,32,4,2,1
88,0.9,32,4,2,1
89,0.9,32,4,2,1
90,0.9,32,4,2,1
91,0.9,32,4,2,1
92,0.9,32,4,2,1
93,0.9,32,4,2,1
94,0.9,32,4,2,1
95,0.9,32,4,2,1
96,0.9,32,4,2,1
97,0.9,32,4,2,1
98,0.9,32,4,2,1
99,0.9,32,4,2,1
100,0.9,32,4,2,1
1,1,32,4,2,0
2,1,32,4,2,0
3,1,32,4,2,0.449
4,1,32,4,2,0.683
5,1,32,4,2,0.8150000000000001
6,1,32,4,2,0.894
7,1,32,4,2,0.937
8,1,32,4,2,0.9600000000000001
9,1,32,4,2,0.976
10,1,32,4,2,0.991
11,1,32,4,2,0.995
12,1,32,4,2,0.997
13,1,32,4,2,0.997
14,1,32,4,2,0.997
15,1,32,4,2,0.998
16,1,32,4,2,0.998
17,1,32,4,2,0.999
18,1,32,4,2,1
19,1,32,4,2,1
20,1,32,4,2,1
21,1,32,4,2,1
22,1,32,4,2,1
23,1,32,4,2,1
24,1,32,4,2,1
25,1,32,4,2,1
26,1,32,4,2,1
27,1,32,4,2,1
28,1,32,4,2,1
29,1,32,4,2,1
30,1,32,4,2,1
31,1,32,4,2,1
32,1,32,4,2,1
33,1,32,4,2,1
34,1,32,4,2,1
35,1,32,4,2,1
36,1,32,4,2,1
37,1,32,4,2,1
38,1,32,4,2,1
39,1,32,4,2,1
40,1,32,4,2,1
41,1,32,4,2,1
42,1,32,4,2,1
43,1,32,4,2,1
44,1,32,4,2,1
45,1,32,4,2,1
46,1,32,4,2,1
47,1,32,4,2,1
48,1,32,4,2,1
49,1,32,4,2,1
50,1,32,4,2,1
51,1,32,4,2,1
52,1,32,4,2,1
53,1,32,4,2,1
54,1,32,4,2,1
55,1,32,4,2,1
56,1,32,4,2,1
57,1,32,4,2,1
58,1,32,4,2,1
59,1,32,4,2,1
60,1,32,4,2,1
61,1,32,4,2,1
62,1,32,4,2,1
63,1,32,4,2,1
64,1,32,4,2,1
65,1,32,4,2,1
66,1,32,4,2,1
67,1,32,4,2,1
68,1,32,4,2,1
69,1,32,4,2,1
70,1,32,4,2,1
71,1,32,4,2,1
72,1,32,4,2,1
73,1,32,4,2,1
74,1,32,4,2,1
75,1,32,4,2,1
76,1,32,4,2,1
77,1,32,4,2,1
78,1,32,4,2,1
79,1,32,4,2,1
80,1,32,4,2,1
81,1,32,4,2,1
82,1,32,4,2,1
83,1,32,4,2,1
84,1,32,4,2,1
85,1,32,4,2,1
86,1,32,4,2,1
87,1,32,4,2,1
88,1,32,4,2,1
89,1,32,4,2,1
90,1,32,4,2,1
91,1,32,4,2,1
92,1,32,4,2,1
93,1,32,4,2,1
94,1,32,4,2,1
95,1,32,4,2,1
